Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Ivica Zubac,2,14:04,66.9,6,69,1,1,0,3,5,60.0,0,0,0.0,0,0,0,Jalen Duren
Mason Plumlee,2,12:30,66.6,2,51,3,1,0,1,5,20.0,0,0,0.0,0,0,0,Jalen Duren
Domantas Sabonis,2,12:26,63.7,16,86,7,2,0,6,7,85.7,0,1,0.0,4,6,4,Jalen Duren
Walker Kessler,2,13:17,61.0,6,75,1,2,0,3,5,60.0,0,0,0.0,0,1,1,Jalen Duren
Anthony Davis,2,11:52,58.9,20,58,2,2,0,6,11,54.5,0,1,0.0,8,9,4,Jalen Duren
Nikola Vucevic,2,11:11,58.5,15,60,2,1,2,7,17,41.2,1,4,25.0,0,0,0,Jalen Duren
Isaiah Hartenstein,3,10:58,57.5,6,54,1,2,0,3,6,50.0,0,1,0.0,0,1,1,Jalen Duren
Onyeka Okongwu,3,11:32,53.7,12,53,2,0,0,6,7,85.7,0,0,0.0,0,0,0,Jalen Duren
Clint Capela,3,8:15,45.8,8,62,0,0,0,4,5,80.0,0,0,0.0,0,0,0,Jalen Duren
Jakob Poeltl,1,7:18,40.8,4,43,3,3,0,2,2,100.0,0,0,0.0,0,0,0,Jalen Duren
Nic Claxton,2,7:29,38.2,9,43,0,0,0,4,5,80.0,0,0,0.0,1,2,1,Jalen Duren
Al Horford,2,8:07,37.1,7,41,2,0,0,3,7,42.9,1,4,25.0,0,0,0,Jalen Duren
P.J. Washington,2,7:03,37.0,5,33,1,0,0,2,8,25.0,1,4,25.0,0,0,0,Jalen Duren
Kevon Looney,2,7:20,35.1,2,30,2,0,0,1,3,33.3,0,0,0.0,0,0,0,Jalen Duren
Wendell Carter Jr.,2,6:10,32.7,9,22,1,1,0,3,7,42.9,1,2,50.0,2,3,2,Jalen Duren
Evan Mobley,2,6:20,28.6,6,37,2,3,1,3,6,50.0,0,0,0.0,0,0,0,Jalen Duren
Steven Adams,1,4:49,26.9,6,39,3,1,0,3,4,75.0,0,0,0.0,0,0,0,Jalen Duren
Luke Kornet,2,4:54,26.0,4,29,0,1,0,1,2,50.0,0,0,0.0,2,2,0,Jalen Duren
Deandre Ayton,2,4:57,25.8,6,26,0,0,0,3,3,100.0,0,0,0.0,0,0,0,Jalen Duren
Maxi Kleber,1,4:40,24.9,5,30,0,0,0,2,4,50.0,1,3,33.3,0,0,0,Jalen Duren
Jarrett Allen,1,5:49,22.9,2,16,0,1,0,1,5,20.0,0,0,0.0,0,1,0,Jalen Duren
Ben Simmons,2,4:43,22.8,0,23,1,2,0,0,1,0.0,0,0,0.0,0,0,0,Jalen Duren
Dorian Finney-Smith,2,4:48,22.6,0,18,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jalen Duren
Nikola Jokic,1,4:36,22.0,5,20,1,2,0,2,3,66.7,0,0,0.0,1,2,0,Jalen Duren
Joel Embiid,1,4:06,22.0,8,29,3,0,0,4,8,50.0,0,1,0.0,0,0,0,Jalen Duren
Jericho Sims,3,4:18,21.4,8,23,1,0,0,4,4,100.0,0,0,0.0,0,0,0,Jalen Duren
Daniel Gafford,1,3:58,20.4,2,20,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Jalen Duren
Christian Koloko,1,4:29,19.8,2,20,1,1,0,0,0,0.0,0,0,0.0,2,2,1,Jalen Duren
Goga Bitadze,1,4:19,19.2,5,18,3,0,0,2,3,66.7,1,2,50.0,0,0,0,Jalen Duren
Noah Vonleh,2,4:12,18.7,0,19,0,1,0,0,1,0.0,0,0,0.0,0,0,0,Jalen Duren
Darius Bazley,1,3:38,18.5,2,15,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Jalen Duren
Haywood Highsmith,1,2:55,17.2,0,9,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Jalen Duren
Bol Bol,2,3:48,17.0,4,18,0,1,0,2,5,40.0,0,1,0.0,0,0,0,Jalen Duren
Giannis Antetokounmpo,1,2:56,16.9,11,36,2,2,1,5,8,62.5,0,1,0.0,1,2,1,Jalen Duren
Mo Bamba,2,2:54,16.9,2,13,1,0,0,1,4,25.0,0,3,0.0,0,0,0,Jalen Duren
Tari Eason,1,3:40,16.5,0,13,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Jalen Duren
Mitchell Robinson,2,3:23,16.4,4,23,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Jalen Duren
Brook Lopez,1,2:35,16.4,5,17,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Jalen Duren
Xavier Tillman,2,2:57,15.6,0,15,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jalen Duren
Chimezie Metu,2,2:12,15.2,2,17,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Jalen Duren
Bismack Biyombo,1,2:38,14.8,2,13,1,2,0,1,1,100.0,0,0,0.0,0,0,0,Jalen Duren
Jaren Jackson Jr.,2,2:38,14.3,4,8,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Jalen Duren
DeAndre Jordan,1,3:14,14.3,1,5,1,1,0,0,2,0.0,0,0,0.0,1,2,1,Jalen Duren
Jayson Tatum,3,2:29,14.1,12,24,1,1,1,4,9,44.4,2,4,50.0,2,2,1,Jalen Duren
P.J. Tucker,1,3:13,14.1,0,11,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Jalen Duren
Robert Williams III,1,2:57,13.5,6,15,1,0,0,3,3,100.0,0,0,0.0,0,0,0,Jalen Duren
Moses Brown,2,2:29,13.4,6,14,0,0,0,3,3,100.0,0,0,0.0,0,0,0,Jalen Duren
Larry Nance Jr.,1,2:36,13.1,0,12,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Jalen Duren
Moritz Wagner,1,2:37,13.1,0,2,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Jalen Duren
Mamadi Diakite,1,2:21,12.8,2,16,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Jalen Duren
