Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
LeBron James,3,26:04,122.9,23,125,15,2,0,11,31,35.5,0,8,0.0,1,2,1,Harrison Barnes
Jabari Smith Jr.,4,21:30,111.8,11,107,3,2,0,5,19,26.3,1,10,10.0,0,0,0,Harrison Barnes
Lauri Markkanen,2,19:53,95.7,17,86,0,3,0,7,18,38.9,1,7,14.3,2,2,1,Harrison Barnes
Bojan Bogdanovic,2,17:49,85.8,7,71,3,2,0,3,11,27.3,1,3,33.3,0,0,0,Harrison Barnes
Jaren Jackson Jr.,3,15:46,83.4,25,107,2,1,0,11,19,57.9,3,6,50.0,0,0,0,Harrison Barnes
Paolo Banchero,2,15:35,79.6,11,77,2,1,0,5,11,45.5,1,4,25.0,0,0,0,Harrison Barnes
Andrew Wiggins,3,11:07,63.7,8,65,2,0,0,3,9,33.3,2,5,40.0,0,0,0,Harrison Barnes
Anthony Edwards,2,14:12,61.6,17,56,2,2,0,7,12,58.3,3,8,37.5,0,0,0,Harrison Barnes
Pascal Siakam,2,12:50,60.4,15,70,6,1,0,6,12,50.0,3,3,100.0,0,0,0,Harrison Barnes
Keldon Johnson,2,12:37,60.2,11,53,2,1,0,5,13,38.5,1,6,16.7,0,0,0,Harrison Barnes
Evan Mobley,2,12:47,60.1,9,49,1,3,0,4,10,40.0,0,2,0.0,1,1,1,Harrison Barnes
John Collins,2,12:10,57.5,11,64,1,4,0,5,8,62.5,1,4,25.0,0,0,0,Harrison Barnes
P.J. Washington,2,10:15,55.9,15,56,3,0,0,6,9,66.7,3,3,100.0,0,0,0,Harrison Barnes
Tobias Harris,2,11:23,53.5,11,59,6,2,0,5,9,55.6,1,5,20.0,0,0,0,Harrison Barnes
Zeke Nnaji,2,9:33,44.2,6,52,0,1,0,3,6,50.0,0,1,0.0,0,0,0,Harrison Barnes
Marcus Morris Sr.,2,9:59,43.4,5,34,0,0,0,2,11,18.2,1,3,33.3,0,0,0,Harrison Barnes
De'Andre Hunter,2,7:42,41.4,5,46,2,0,0,2,4,50.0,1,2,50.0,0,0,0,Harrison Barnes
Jae'Sean Tate,4,7:30,40.5,5,37,2,0,0,2,7,28.6,1,2,50.0,0,0,0,Harrison Barnes
Kevin Durant,1,7:35,39.8,13,32,3,1,0,5,9,55.6,0,1,0.0,3,3,2,Harrison Barnes
Santi Aldama,3,7:29,37.5,5,39,2,0,0,2,5,40.0,1,2,50.0,0,0,0,Harrison Barnes
Jimmy Butler,1,7:07,35.2,6,37,0,1,0,2,4,50.0,0,0,0.0,2,3,2,Harrison Barnes
Jeremy Sochan,3,6:20,35.2,8,33,3,0,0,4,4,100.0,0,0,0.0,0,0,0,Harrison Barnes
Kenyon Martin Jr.,4,5:51,32.5,7,34,0,1,0,3,5,60.0,1,2,50.0,0,0,0,Harrison Barnes
Julius Randle,1,6:57,32.5,9,36,3,1,0,4,11,36.4,1,5,20.0,0,0,0,Harrison Barnes
Russell Westbrook,3,7:26,31.7,9,43,2,1,0,3,4,75.0,3,4,75.0,0,0,0,Harrison Barnes
