Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Luka Doncic,3,12:03,54.6,17,53,4,1,0,7,15,46.7,0,3,0.0,3,3,2,Naji Marshall
Devin Booker,3,11:24,54.6,11,52,2,2,0,3,10,30.0,2,6,33.3,3,4,2,Naji Marshall
Lauri Markkanen,3,11:06,49.5,14,49,1,0,1,5,8,62.5,2,4,50.0,2,2,1,Naji Marshall
Anthony Edwards,2,9:40,48.8,6,45,1,1,0,3,6,50.0,0,2,0.0,0,0,0,Naji Marshall
Jayson Tatum,2,9:18,45.6,2,29,2,0,0,1,6,16.7,0,1,0.0,0,0,0,Naji Marshall
Mikal Bridges,4,7:48,40.5,11,51,1,0,0,4,8,50.0,3,5,60.0,0,0,0,Naji Marshall
LeBron James,2,7:30,36.3,9,35,2,0,0,4,8,50.0,1,3,33.3,0,0,0,Naji Marshall
Paul George,1,6:55,32.6,9,29,1,1,0,4,8,50.0,1,4,25.0,0,0,0,Naji Marshall
Spencer Dinwiddie,3,6:40,31.1,3,32,3,3,0,1,2,50.0,0,1,0.0,1,2,1,Naji Marshall
Ja Morant,3,5:58,30.8,7,28,2,2,0,2,7,28.6,1,2,50.0,2,3,2,Naji Marshall
Kevin Durant,2,6:20,30.5,16,35,0,3,0,6,12,50.0,3,4,75.0,1,1,1,Naji Marshall
James Harden,2,5:35,30.1,9,35,3,0,0,3,3,100.0,1,1,100.0,2,4,2,Naji Marshall
Jaylen Brown,2,6:00,29.7,7,32,2,2,0,3,6,50.0,1,3,33.3,0,0,0,Naji Marshall
Russell Westbrook,2,5:31,29.2,8,42,4,3,0,4,7,57.1,0,2,0.0,0,0,0,Naji Marshall
Kyle Kuzma,2,6:00,28.8,0,24,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Naji Marshall
Damion Lee,4,6:07,28.7,4,38,2,1,0,1,4,25.0,0,1,0.0,2,2,0,Naji Marshall
Bojan Bogdanovic,2,4:57,26.8,7,26,0,0,1,3,6,50.0,0,1,0.0,1,1,1,Naji Marshall
Zach LaVine,2,4:42,25.3,15,24,1,0,0,6,9,66.7,3,5,60.0,0,0,0,Naji Marshall
Saddiq Bey,2,5:01,25.0,8,22,0,0,0,3,3,100.0,1,1,100.0,1,1,1,Naji Marshall
Malik Beasley,3,4:09,24.6,6,33,1,0,0,2,5,40.0,2,4,50.0,0,0,0,Naji Marshall
Kyrie Irving,2,4:48,23.6,2,24,3,1,0,1,2,50.0,0,0,0.0,0,0,0,Naji Marshall
Chris Paul,4,4:32,23.4,0,34,2,0,0,0,1,0.0,0,1,0.0,0,0,0,Naji Marshall
Jeremy Sochan,2,4:07,23.4,10,32,3,0,0,2,4,50.0,2,2,100.0,4,4,2,Naji Marshall
Giannis Antetokounmpo,2,4:27,23.0,15,21,0,1,0,6,9,66.7,0,1,0.0,3,3,2,Naji Marshall
Landry Shamet,4,4:22,23.0,3,25,1,0,0,1,3,33.3,1,3,33.3,0,1,1,Naji Marshall
