Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Dyson Daniels,3,10:52,61.7,11,62,5,0,0,5,8,62.5,1,2,50.0,0,1,1,Chris Paul
Josh Hart,3,12:57,61.5,6,77,3,0,0,2,3,66.7,1,1,100.0,1,2,0,Chris Paul
Gary Trent Jr.,2,12:09,55.7,18,56,2,1,0,8,13,61.5,1,3,33.3,1,1,1,Chris Paul
De'Andre Hunter,2,11:11,55.6,13,68,0,1,0,5,10,50.0,1,3,33.3,2,2,1,Chris Paul
Dillon Brooks,3,7:25,44.9,8,45,1,1,1,3,8,37.5,2,5,40.0,0,0,0,Chris Paul
Trey Murphy III,4,7:39,42.6,8,45,2,1,0,2,5,40.0,2,5,40.0,2,2,1,Chris Paul
Ziaire Williams,3,8:06,38.9,9,40,0,1,0,4,5,80.0,1,2,50.0,0,0,0,Chris Paul
CJ McCollum,4,5:33,35.5,15,58,3,1,0,6,7,85.7,1,1,100.0,2,2,2,Chris Paul
Shaedon Sharpe,3,7:46,35.0,2,23,1,0,0,1,3,33.3,0,2,0.0,0,0,0,Chris Paul
Kentavious Caldwell-Pope,1,7:43,34.9,3,38,0,0,0,1,4,25.0,1,2,50.0,0,0,0,Chris Paul
Derrick White,2,6:29,34.9,0,28,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Chris Paul
Deni Avdija,2,7:13,33.7,4,46,1,0,0,1,2,50.0,0,1,0.0,2,2,0,Chris Paul
Reggie Bullock,2,7:56,33.6,1,26,0,0,0,0,2,0.0,0,2,0.0,1,2,0,Chris Paul
Alec Burks,1,7:16,32.6,3,34,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Chris Paul
Naji Marshall,4,6:26,32.1,13,40,2,0,0,4,9,44.4,3,6,50.0,2,2,0,Chris Paul
Monte Morris,2,6:03,32.0,9,36,1,0,0,4,5,80.0,1,1,100.0,0,1,1,Chris Paul
Amir Coffey,2,7:08,31.9,3,19,0,1,0,1,3,33.3,1,2,50.0,0,0,0,Chris Paul
Jose Alvarado,4,5:54,31.3,12,49,1,0,0,4,9,44.4,3,6,50.0,1,2,1,Chris Paul
Josh Green,2,6:32,28.6,6,39,1,1,0,2,2,100.0,1,1,100.0,1,2,1,Chris Paul
Andrew Wiggins,1,5:14,27.3,5,14,0,0,0,2,7,28.6,1,2,50.0,0,0,0,Chris Paul
Desmond Bane,3,4:11,26.5,4,26,0,0,0,2,6,33.3,0,4,0.0,0,0,0,Chris Paul
Marcus Smart,1,4:30,24.8,2,39,1,2,0,1,4,25.0,0,3,0.0,0,0,0,Chris Paul
Keita Bates-Diop,1,5:55,24.6,0,25,2,0,0,0,1,0.0,0,1,0.0,0,0,0,Chris Paul
Herbert Jones,1,4:10,23.8,2,26,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Chris Paul
Immanuel Quickley,1,5:30,22.8,3,24,1,0,0,1,3,33.3,1,3,33.3,0,0,0,Chris Paul
Royce O'Neale,1,4:08,22.4,0,20,1,1,0,0,2,0.0,0,2,0.0,0,0,0,Chris Paul
Jerami Grant,3,3:29,22.2,5,27,1,1,1,1,5,20.0,1,2,50.0,2,4,1,Chris Paul
Patrick Beverley,1,4:20,22.2,5,21,0,2,0,2,2,100.0,0,0,0.0,1,1,1,Chris Paul
Corey Kispert,2,5:14,22.0,0,29,0,1,0,0,4,0.0,0,4,0.0,0,0,0,Chris Paul
Eric Gordon,1,4:52,21.7,5,18,0,1,0,1,3,33.3,1,3,33.3,2,2,1,Chris Paul
Cedi Osman,1,4:48,21.2,5,22,0,1,0,2,3,66.7,1,2,50.0,0,0,0,Chris Paul
Spencer Dinwiddie,2,4:44,21.1,9,32,4,1,0,3,6,50.0,1,2,50.0,2,2,1,Chris Paul
Kenyon Martin Jr.,2,4:12,20.9,2,27,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Chris Paul
Kevin Porter Jr.,2,4:51,20.8,7,28,0,0,0,2,7,28.6,0,3,0.0,3,3,1,Chris Paul
Justise Winslow,3,3:40,19.3,0,19,1,2,0,0,2,0.0,0,1,0.0,0,0,0,Chris Paul
Dejounte Murray,2,3:00,18.5,2,23,3,1,0,1,3,33.3,0,1,0.0,0,0,0,Chris Paul
Jayson Tatum,2,3:25,18.3,3,17,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Chris Paul
Jae'Sean Tate,1,3:36,18.2,3,11,2,0,0,1,2,50.0,1,1,100.0,0,0,0,Chris Paul
Dorian Finney-Smith,2,3:43,17.9,3,16,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Chris Paul
Jeremy Sochan,1,2:57,17.7,4,19,1,1,0,2,5,40.0,0,0,0.0,0,0,0,Chris Paul
Jalen McDaniels,1,3:35,17.0,2,10,2,1,0,1,2,50.0,0,0,0.0,0,0,0,Chris Paul
Isaac Okoro,1,3:48,16.7,5,12,1,0,0,2,4,50.0,1,1,100.0,0,1,1,Chris Paul
Ja Morant,3,2:35,16.3,7,23,0,2,0,2,6,33.3,0,2,0.0,3,3,1,Chris Paul
Jaden McDaniels,1,3:15,15.5,2,11,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Chris Paul
Jalen Green,2,2:52,14.7,4,13,0,1,1,2,7,28.6,0,2,0.0,0,0,0,Chris Paul
Terance Mann,2,2:50,14.7,0,17,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Chris Paul
Norman Powell,1,2:49,14.5,0,6,0,1,0,0,1,0.0,0,0,0.0,0,0,0,Chris Paul
Robert Covington,2,3:22,14.4,2,15,0,0,1,1,3,33.3,0,0,0.0,0,0,0,Chris Paul
Keon Johnson,2,3:31,14.3,3,12,1,0,0,1,5,20.0,1,3,33.3,0,0,0,Chris Paul
