Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Jalen Brunson,4,26:51,120.6,24,98,11,9,2,11,28,39.3,2,3,66.7,0,0,0,Fred Vanvleet
Kyrie Irving,3,22:49,109.3,41,137,7,2,1,16,27,59.3,6,12,50.0,3,3,1,Fred Vanvleet
Kyle Lowry,3,18:30,78.2,9,75,2,2,0,2,7,28.6,2,7,28.6,3,3,1,Fred Vanvleet
Damian Lillard,2,15:10,77.6,15,66,7,2,0,7,16,43.8,1,7,14.3,0,0,0,Fred Vanvleet
Terry Rozier,2,13:18,66.4,21,94,8,2,0,9,12,75.0,3,5,60.0,0,0,0,Fred Vanvleet
Tyrese Maxey,2,12:50,65.5,25,68,2,3,0,9,16,56.3,5,9,55.6,2,2,1,Fred Vanvleet
Dejounte Murray,2,10:50,61.5,15,65,2,3,0,7,10,70.0,1,4,25.0,0,0,0,Fred Vanvleet
Markelle Fultz,3,11:33,56.6,9,46,3,3,0,4,6,66.7,1,1,100.0,0,0,0,Fred Vanvleet
De'Aaron Fox,2,10:30,56.4,10,43,5,1,1,4,11,36.4,0,1,0.0,2,3,1,Fred Vanvleet
Darius Garland,3,11:05,55.8,23,61,4,3,0,10,14,71.4,3,4,75.0,0,0,0,Fred Vanvleet
Ayo Dosunmu,2,8:27,52.2,15,46,1,1,0,6,12,50.0,3,8,37.5,0,0,0,Fred Vanvleet
De'Anthony Melton,3,10:33,51.4,14,57,3,3,0,6,13,46.2,2,6,33.3,0,0,0,Fred Vanvleet
Stephen Curry,1,8:54,48.3,20,64,7,2,0,8,12,66.7,2,5,40.0,2,2,1,Fred Vanvleet
Eric Gordon,2,9:29,44.1,13,53,2,0,0,5,8,62.5,3,4,75.0,0,0,0,Fred Vanvleet
Cole Anthony,3,9:24,38.7,7,38,3,1,0,3,5,60.0,1,1,100.0,0,0,0,Fred Vanvleet
Julius Randle,4,9:07,38.3,2,50,6,6,0,1,9,11.1,0,1,0.0,0,0,0,Fred Vanvleet
Grayson Allen,2,5:50,36.1,10,51,1,1,0,3,5,60.0,1,3,33.3,3,3,1,Fred Vanvleet
Klay Thompson,2,6:32,34.6,13,42,1,0,0,4,10,40.0,3,6,50.0,2,2,1,Fred Vanvleet
Marcus Smart,1,7:33,33.9,5,32,1,1,0,2,4,50.0,1,3,33.3,0,0,0,Fred Vanvleet
Gabe Vincent,3,6:23,33.4,2,29,1,2,0,1,2,50.0,0,1,0.0,0,0,0,Fred Vanvleet
Desmond Bane,1,6:07,32.2,10,29,1,1,1,4,8,50.0,2,2,100.0,0,0,0,Fred Vanvleet
RJ Barrett,3,6:54,31.8,25,59,4,3,1,9,13,69.2,2,3,66.7,5,6,3,Fred Vanvleet
Mikal Bridges,1,6:08,31.6,17,37,2,1,0,7,10,70.0,1,1,100.0,2,2,2,Fred Vanvleet
Royce O'Neale,3,6:08,31.2,0,25,2,3,0,0,3,0.0,0,1,0.0,0,0,0,Fred Vanvleet
James Harden,3,6:12,29.4,4,28,2,4,3,2,9,22.2,0,1,0.0,0,0,0,Fred Vanvleet
Malaki Branham,1,4:42,29.3,4,22,2,0,0,2,6,33.3,0,3,0.0,0,0,0,Fred Vanvleet
Tyrese Haliburton,1,6:09,28.9,7,24,3,5,0,3,7,42.9,1,1,100.0,0,0,0,Fred Vanvleet
Jimmy Butler,3,5:28,28.6,2,23,2,4,0,1,6,16.7,0,0,0.0,0,0,0,Fred Vanvleet
Quentin Grimes,3,4:31,27.9,5,36,0,0,0,2,7,28.6,1,5,20.0,0,0,0,Fred Vanvleet
Franz Wagner,3,6:05,27.1,8,38,1,0,0,3,7,42.9,0,1,0.0,2,2,1,Fred Vanvleet
Mike Conley,1,5:26,26.8,2,25,2,1,0,1,1,100.0,0,0,0.0,0,0,0,Fred Vanvleet
Alex Caruso,2,4:21,26.5,3,15,2,3,0,1,4,25.0,0,1,0.0,1,2,0,Fred Vanvleet
Donovan Mitchell,3,4:52,25.4,13,26,2,1,0,5,8,62.5,2,5,40.0,1,2,1,Fred Vanvleet
LaMelo Ball,2,4:38,24.7,12,25,3,1,0,5,9,55.6,2,4,50.0,0,0,0,Fred Vanvleet
Jevon Carter,2,5:06,24.6,0,14,0,2,0,0,3,0.0,0,2,0.0,0,0,0,Fred Vanvleet
Paolo Banchero,3,4:50,23.8,3,41,5,1,1,0,3,0.0,0,0,0.0,3,4,2,Fred Vanvleet
Reggie Jackson,1,4:55,23.6,7,24,2,1,0,3,6,50.0,1,3,33.3,0,0,0,Fred Vanvleet
Max Strus,3,4:44,23.4,9,44,0,0,0,4,5,80.0,0,1,0.0,1,1,1,Fred Vanvleet
De'Andre Hunter,2,3:56,23.0,2,20,1,2,0,0,4,0.0,0,0,0.0,2,2,1,Fred Vanvleet
Pat Connaughton,2,4:20,22.6,4,13,0,0,0,1,6,16.7,1,5,20.0,1,2,1,Fred Vanvleet
Raul Neto,3,4:20,22.2,0,19,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Fred Vanvleet
Immanuel Quickley,3,4:50,22.1,6,26,1,1,0,1,1,100.0,1,1,100.0,3,3,1,Fred Vanvleet
Tobias Harris,3,4:43,22.0,17,53,2,0,0,5,9,55.6,4,7,57.1,3,3,2,Fred Vanvleet
Trae Young,2,4:26,21.8,9,39,3,0,0,4,7,57.1,0,1,0.0,1,1,0,Fred Vanvleet
Anfernee Simons,2,4:15,21.1,4,22,0,2,0,2,2,100.0,0,0,0.0,0,0,0,Fred Vanvleet
