Match Up,GP,MATCHUP MIN,PARTIAL POSS,PTS,TEAM PTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,Player
Nikola Vucevic,3,22:57,123.4,23,135,4,3,2,9,15,60.0,1,3,33.3,4,4,2,Jarrett Allen
Myles Turner,3,18:52,92.5,24,103,2,0,0,10,16,62.5,3,4,75.0,1,1,1,Jarrett Allen
Domantas Sabonis,2,18:55,90.3,15,81,9,2,1,6,13,46.2,0,2,0.0,3,6,3,Jarrett Allen
Al Horford,2,16:36,88.4,17,90,3,1,0,7,12,58.3,2,6,33.3,1,1,1,Jarrett Allen
Deandre Ayton,2,17:42,87.9,18,76,5,0,0,9,16,56.3,0,1,0.0,0,0,0,Jarrett Allen
Jusuf Nurkic,2,16:32,80.4,20,99,5,4,0,9,16,56.3,1,4,25.0,1,2,2,Jarrett Allen
Christian Wood,2,16:39,74.6,23,75,1,0,0,9,19,47.4,5,12,41.7,0,0,0,Jarrett Allen
Bam Adebayo,2,15:15,66.4,18,60,2,1,0,7,14,50.0,0,0,0.0,4,4,2,Jarrett Allen
Kristaps Porzingis,2,12:01,62.8,10,43,3,3,1,4,12,33.3,2,6,33.3,0,0,0,Jarrett Allen
Ivica Zubac,2,14:04,59.3,2,58,0,0,2,1,5,20.0,0,0,0.0,0,0,0,Jarrett Allen
Jonas Valanciunas,1,9:42,47.1,13,52,2,3,0,5,7,71.4,1,1,100.0,2,2,1,Jarrett Allen
Brook Lopez,3,8:41,46.4,7,29,0,5,0,3,6,50.0,1,2,50.0,0,0,0,Jarrett Allen
Nikola Jokic,1,9:41,46.3,22,67,8,3,1,9,15,60.0,3,3,100.0,1,1,1,Jarrett Allen
Giannis Antetokounmpo,2,8:59,46.2,20,44,2,4,0,9,16,56.3,0,1,0.0,2,4,2,Jarrett Allen
Julius Randle,2,10:22,46.2,10,35,3,5,0,4,11,36.4,2,6,33.3,0,0,0,Jarrett Allen
Scottie Barnes,2,10:28,45.4,12,63,3,3,0,5,10,50.0,0,0,0.0,2,2,1,Jarrett Allen
Kevon Looney,2,9:50,44.8,2,61,4,0,0,1,1,100.0,0,0,0.0,0,0,0,Jarrett Allen
Steven Adams,1,8:36,41.9,12,50,3,1,1,6,8,75.0,0,0,0.0,0,0,0,Jarrett Allen
Mason Plumlee,1,7:52,39.9,2,39,2,0,1,0,1,0.0,0,0,0.0,2,4,2,Jarrett Allen
Anthony Davis,2,8:01,38.2,5,33,1,0,0,2,4,50.0,0,0,0.0,1,2,1,Jarrett Allen
Clint Capela,1,7:07,36.8,2,34,0,1,0,1,2,50.0,0,0,0.0,0,0,0,Jarrett Allen
Zach Collins,1,7:29,36.0,5,27,3,1,0,2,5,40.0,0,0,0.0,1,2,1,Jarrett Allen
Brandon Clarke,2,6:44,35.9,8,24,0,1,0,4,6,66.7,0,0,0.0,0,0,0,Jarrett Allen
Alperen Sengun,1,6:35,33.8,5,28,4,3,0,2,5,40.0,0,0,0.0,1,2,1,Jarrett Allen
Isaiah Stewart,2,6:36,32.7,7,18,2,0,0,3,6,50.0,1,3,33.3,0,0,0,Jarrett Allen
Nic Claxton,1,6:43,32.7,6,30,0,0,0,3,3,100.0,0,0,0.0,0,0,0,Jarrett Allen
LeBron James,2,6:18,32.5,13,21,2,0,0,6,11,54.5,1,2,50.0,0,1,1,Jarrett Allen
Daniel Gafford,1,6:41,32.2,4,30,1,2,0,2,3,66.7,0,0,0.0,0,0,0,Jarrett Allen
Bobby Portis,2,7:08,32.1,13,36,1,0,0,5,8,62.5,3,5,60.0,0,0,0,Jarrett Allen
Jalen Duren,1,5:58,30.5,4,23,1,0,0,2,3,66.7,0,0,0.0,0,0,0,Jarrett Allen
Wendell Carter Jr.,1,6:35,30.4,4,16,0,2,0,1,3,33.3,0,1,0.0,2,2,1,Jarrett Allen
Naz Reid,1,6:18,30.2,6,31,0,1,0,3,6,50.0,0,3,0.0,0,0,0,Jarrett Allen
Walker Kessler,2,7:14,28.6,4,22,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Jarrett Allen
Isaiah Hartenstein,2,4:24,27.8,4,31,3,0,0,2,4,50.0,0,0,0.0,0,0,0,Jarrett Allen
Nick Richards,1,6:11,27.0,5,24,0,0,2,2,6,33.3,0,0,0.0,1,1,1,Jarrett Allen
Pascal Siakam,2,5:08,26.1,12,27,0,1,0,6,11,54.5,0,1,0.0,0,0,0,Jarrett Allen
Thomas Bryant,1,4:53,25.9,8,25,0,2,0,4,6,66.7,0,2,0.0,0,0,0,Jarrett Allen
Drew Eubanks,2,5:02,25.6,7,22,0,0,0,3,3,100.0,1,1,100.0,0,0,0,Jarrett Allen
Draymond Green,1,4:29,25.5,2,23,4,0,0,1,2,50.0,0,0,0.0,0,0,0,Jarrett Allen
DeMar DeRozan,3,4:28,23.6,7,18,0,0,1,2,11,18.2,2,5,40.0,1,2,1,Jarrett Allen
Darius Bazley,2,5:06,23.3,6,26,0,0,0,2,3,66.7,2,2,100.0,0,0,0,Jarrett Allen
Jericho Sims,1,5:01,23.2,0,17,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Jarrett Allen
JaMychal Green,1,3:48,21.7,9,23,0,3,0,3,4,75.0,3,4,75.0,0,0,0,Jarrett Allen
Xavier Tillman,1,4:14,21.0,2,22,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Jarrett Allen
Isaiah Jackson,2,4:01,20.9,6,24,1,1,0,3,4,75.0,0,0,0.0,0,0,0,Jarrett Allen
Tyrese Haliburton,3,4:23,20.7,10,36,8,0,0,3,8,37.5,2,6,33.3,2,2,1,Jarrett Allen
Mike Muscala,2,3:42,19.6,2,11,1,0,0,0,0,0.0,0,0,0.0,2,2,0,Jarrett Allen
Jaylen Brown,2,3:14,17.8,5,16,1,1,0,2,4,50.0,0,2,0.0,1,2,1,Jarrett Allen
O.G. Anunoby,2,3:26,17.8,2,22,0,0,0,0,1,0.0,0,1,0.0,2,2,1,Jarrett Allen
Ja Morant,2,2:42,16.8,25,42,4,0,1,10,15,66.7,0,0,0.0,5,5,2,Jarrett Allen
